"firm_alias","mortgage_id","mortgage_expiry_date","mortgage_type","mortgage_state","mortgage_closed_date"
"Roast Ham","0751dbb6-8388-4660-a41f-bc4a8fc7b749","2028-06-30","owner-occupied","open",""
"Elderless","07559da7-d20d-44ff-bae9-d24b036c49d3","2028-02-18","owner-occupied","open",""
"Hidecreek","0755faa6-6866-4e31-adaa-ccefde59b6c9","2027-02-24","buy-to-let","open",""
"Elderless","0756fc6c-124b-4c2c-a015-b7312dc43973","2030-11-30","owner-occupied","open",""
"Elderless","0758e382-5786-4e87-b9ec-4ef37b15ae14","2025-06-30","buy-to-let","switched","2025-03-27"
"Elderless","075c111e-c7e1-43b6-8449-fddea06ca9a4","2025-11-29","buy-to-let","redeemed","2025-12-03"
"Elderless","075c6e84-8f99-4ba1-96c9-6cbd9933ecdf","2025-09-24","buy-to-let","switched","2025-09-19"
"Elderless","075cde03-6579-47c6-8381-3e161ba204f3","2026-05-31","buy-to-let","open",""
"Hidecreek","075d9f63-905c-4f6b-bf3c-ce36944c22e1","2028-01-28","buy-to-let","redeemed","2025-09-09"
"Elderless","075f06a3-57aa-4b3e-bd82-57c700cbb554","2027-09-01","buy-to-let","open",""
"Elderless","0762ee99-b7bb-4681-9f18-660dadcbefe4","2028-04-29","buy-to-let","open",""
"Roast Ham","0764558d-bbc7-4cb5-83cc-45cf9edc4747","2025-11-30","owner-occupied","redeemed","2025-12-04"
"Hidecreek","076a5ec3-3ade-45d5-8ccf-d2fffdfa2271","2027-08-19","buy-to-let","redeemed","2025-09-09"
"Elderless","076b6a9e-e1a8-4745-bfd3-4266763a55bf","2025-06-30","buy-to-let","redeemed","2025-07-04"
"Elderless","076b7523-ffa8-4b6a-a3f1-69d01b62d7d7","2026-06-30","owner-occupied","switched","2026-04-28"
"Elderless","076f13a3-a7e8-46d3-b20f-e6effcb62470","2027-05-31","buy-to-let","open",""
"Elderless","08c12419-f6fe-4bce-9cbc-ee1f640c993a","2026-10-30","buy-to-let","open",""
"Elderless","08c3b7ea-94a8-4df1-8b97-15f18a1e331b","2027-10-30","owner-occupied","open",""
"Roast Ham","08c5bfb6-6bee-4954-aef7-61e888b62ce8","2029-05-31","owner-occupied","open",""
"Elderless","08c5d68d-097c-4094-b1ca-63c63be6dcf5","2027-02-28","owner-occupied","open",""
"Elderless","08c7ee42-32b7-4125-bfa8-fb1469ebbd6b","2027-04-27","buy-to-let","open",""
"Elderless","08c7f789-908a-447a-8d26-01d9000da089","2027-03-03","owner-occupied","open",""
"Elderless","08ccaf62-e08f-4ef2-a3cd-6f259d0244ec","2027-12-06","owner-occupied","open",""
"Elderless","08cd29f1-7e6a-43a8-88ca-2b8ae0f9fdda","2031-02-05","buy-to-let","open",""
"Roast Ham","08cda203-4d82-4f11-ad24-5690cb2856f1","2030-05-31","owner-occupied","open",""
"Elderless","08cea9b6-c47a-4999-b08c-d5ea0d93bb02","2025-11-30","buy-to-let","redeemed","2025-12-04"
"Elderless","08cfae5a-c7fa-477c-aecd-021b4b7bbfe2","2030-03-20","buy-to-let","open",""
"Hidecreek","08d268ea-fa3f-44dc-be49-902e7a37c170","2027-12-06","buy-to-let","open",""
"Hidecreek","08d29176-4320-42e4-b827-445ecc8a64bb","2029-03-08","buy-to-let","open",""
"Roast Ham","08d5dc10-7f18-41a7-b191-76b2fc3f8ec4","2026-11-30","owner-occupied","open",""
"Roast Ham","08da3d97-5a28-48f8-ba0b-e21b56fdaa29","2030-08-31","owner-occupied","open",""
"Elderless","08db14fb-dd2e-471d-bf13-8fe217c2e8dc","2028-10-31","buy-to-let","open",""
"Elderless","08ddb57f-1170-4cbb-a40f-5b1288920744","2027-09-07","owner-occupied","open",""
"Elderless","08e00767-ab71-430b-8b3d-fe231950b9a4","2031-03-09","buy-to-let","open",""
"Elderless","08e14b99-c0d0-4b8c-b392-eb673b72b1c3","2025-10-01","buy-to-let","redeemed","2025-10-17"
"Elderless","08e1fc3b-8a85-4513-a047-d661f42f86db","2028-02-05","buy-to-let","open",""
"Elderless","08e5c2b8-4a5b-4983-9404-45be97333585","2026-01-06","owner-occupied","switched","2025-12-11"
"Elderless","08e6309b-cfab-4c96-90d0-3898a511c299","2026-07-29","buy-to-let","switched","2026-05-02"
"Roast Ham","08e69b7c-983b-4189-b633-fd5abf3d6c22","2028-07-31","owner-occupied","redeemed","2025-09-13"
"Hidecreek","08ea7315-cb5f-4101-856a-2f2cc8e2880f","2030-08-19","buy-to-let","open",""
"Roast Ham","08eea64b-cb2e-469b-ad1c-2f1d1c31d3ff","2027-03-31","owner-occupied","open",""
"Hidecreek","08ef316e-dbb6-4a4d-af4e-294ff97838ea","2031-01-22","commercial-buy-to-let","switched","2026-01-26"
"Elderless","08efb753-0451-4c3d-b128-8b24f140a0af","2027-06-22","owner-occupied","open",""
"Hidecreek","08f65eb8-aee1-41cd-a897-ad1b1ff55702","2028-06-14","commercial-buy-to-let","open",""
"Elderless","08f82515-6f94-4108-a14b-e084c24b8530","2030-06-15","buy-to-let","open",""
"Elderless","08f84f51-eee9-4831-8af5-bd24789854db","2025-12-20","buy-to-let","open",""
"Elderless","08fbd5df-f472-4c05-8de0-4b183d7981aa","2029-05-09","buy-to-let","open",""
"Elderless","08fda820-81d8-4034-b031-30e2e5887926","2030-11-11","buy-to-let","open",""
"Hidecreek","09030ded-265e-4046-b3ee-05559b948ae4","2031-05-18","buy-to-let","open",""
"Elderless","09038e1d-daf4-4245-a03b-bedc13ca92d2","2031-02-08","buy-to-let","open",""
"Roast Ham","0907059b-c7b9-46b4-acdb-bb939a0e8f76","2027-10-31","buy-to-let","open",""
"Roast Ham","09092bfd-63e1-41d2-8f13-712c1dd937c7","2028-10-31","owner-occupied","open",""
"Elderless","090bccc0-34a5-4544-83c0-2ff8f3af9264","2027-09-23","owner-occupied","open",""
"Hidecreek","0910dc3c-5ffd-4aa1-8191-fbb1681b1bc0","2029-10-04","buy-to-let","open",""
"Hidecreek","091448e8-f697-46df-8aa4-59f14457fbc5","2029-04-15","commercial-buy-to-let","open",""
"Elderless","09149a90-56e6-4dc5-93a9-38b3570c58f8","2027-03-28","buy-to-let","open",""
"Roast Ham","0915472a-e8c9-4d89-a15b-ec8c9ebaf559","2027-05-31","owner-occupied","open",""
"Roast Ham","0916b93b-9ab4-45d4-8052-2f9e7a4d0b71","2029-08-31","owner-occupied","open",""
"Roast Ham","091aa811-b944-40ad-aede-96a1787eccdb","2026-12-31","buy-to-let","open",""
"Roast Ham","091f0a47-c27e-4e1e-ad87-e614a67d0c56","2028-08-31","owner-occupied","open",""
"Roast Ham","0922f12b-b8e3-49f7-8221-353d06b8a049","2027-04-30","buy-to-let","open",""
"Hidecreek","0923fbba-8173-41ee-b004-74ab47d367df","2029-01-02","buy-to-let","open",""
"Elderless","092cd38e-1001-497b-ba43-0786495525c9","2027-04-30","buy-to-let","open",""
"Elderless","092fb2e1-35fb-44f7-847d-b225d97fd936","2026-11-30","owner-occupied","open",""
"Roast Ham","0931db9a-e4b5-4a3c-aa65-b1ab13f9ee99","2026-10-31","owner-occupied","redeemed","2026-05-02"
"Roast Ham","093389d5-aaa1-4c8e-9ef4-a3eb5cd3a43f","2030-10-31","owner-occupied","open",""
"Roast Ham","093433e9-883a-4bd1-8360-2c838931ebfe","2027-10-31","owner-occupied","open",""
"Roast Ham","0939368b-4be3-4586-be03-4b1b0b937e94","2026-04-30","buy-to-let","redeemed","2026-05-02"
"Elderless","093990ae-626a-41e6-bdda-4dc90bf26e5b","2027-06-30","buy-to-let","open",""
"Roast Ham","093cda4e-53a2-455b-afa2-e83e496d0eab","2025-07-31","owner-occupied","redeemed","2025-11-25"
"Elderless","093ff4c3-b60d-4dba-852c-93c3e2740788","2025-07-31","buy-to-let","open",""
"Elderless","0943c54a-70a0-4246-900b-5940efc0957c","2025-10-31","buy-to-let","switched","2025-10-04"
"Hidecreek","09479877-dd9e-4392-bfbc-148704749a34","2030-01-27","semi-commercial-buy-to-let","open",""
"Elderless","0949ad72-d6c4-4ed3-bab2-84f17e079da1","2029-08-15","buy-to-let","open",""
"Elderless","094c734c-c143-48ec-a63f-c0217204667c","2029-12-12","buy-to-let","open",""
"Roast Ham","0956e016-c8d4-4504-bf98-69687534cec7","2028-01-31","buy-to-let","open",""
"Elderless","09574233-1631-4110-b0bb-20302b70b0aa","2028-07-16","owner-occupied","open",""
"Elderless","09584979-a3ac-404b-b864-2909705994ce","2031-02-01","buy-to-let","open",""
"Elderless","095ae3e6-2bfa-403b-b589-3faa10845e69","2026-08-31","owner-occupied","open",""
"Elderless","095c2ab8-0d6d-487d-913b-5607ddbf0dcf","2028-02-29","buy-to-let","open",""
"Elderless","095f8140-f532-4021-b60e-846beb8276ab","2031-04-26","buy-to-let","open",""
"Hidecreek","0963df4e-ac16-4bbf-8526-a82772e66c84","2029-02-03","commercial-owner-occupied","open",""
"Hidecreek","0965617b-e518-4707-9244-57344d4ccb16","2028-07-21","commercial-buy-to-let","open",""
"Hidecreek","09684c77-1a83-474d-86f1-e2aa515d0dd2","2027-08-12","buy-to-let","open",""
"Elderless","096a9a11-9d07-4614-a71e-12519d48d2e9","2025-10-31","buy-to-let","redeemed","2026-03-13"
"Roast Ham","096b723e-57a0-4eac-b948-4d4da2c9e8fd","2030-07-31","owner-occupied","open",""
"Roast Ham","09700e28-acaa-43a5-8ae7-3b0d6d913eda","2027-04-30","buy-to-let","open",""
"Elderless","0971a5fd-d450-4b9e-bdb7-ead88f31a9fd","2028-01-31","buy-to-let","open",""
"Roast Ham","0971ed2e-a8b2-4995-b2c0-ddb605188998","2026-08-31","owner-occupied","open",""
"Elderless","09778796-e5a9-4b22-9e7f-ce25e3921aef","2029-06-10","buy-to-let","open",""
"Roast Ham","097b1bc5-76c7-4e0f-bf9b-3d53dfa51e42","2030-07-31","owner-occupied","open",""
"Elderless","097d6048-7cb5-4cf6-add7-138d16e251e6","2030-07-06","buy-to-let","open",""
"Elderless","097d8a42-d8ac-4cb7-a765-851266a93514","2026-12-31","owner-occupied","open",""
"Elderless","097fea87-b1bb-43a5-9f2b-279409625ace","2025-05-31","buy-to-let","redeemed","2025-07-26"
"Elderless","0980ce76-e76d-4a40-b265-e65884d135b0","2027-07-31","owner-occupied","open",""
"Elderless","0981c51d-5da2-4ce7-b2a1-e5336e303949","2029-11-27","buy-to-let","redeemed","2026-01-14"
"Elderless","098375ff-adeb-46f8-ba92-71cbee4e593e","2026-07-31","buy-to-let","open",""
"Elderless","0984ec74-71f2-4c6f-a8d2-63c076705c44","2027-10-07","buy-to-let","open",""
"Elderless","09866493-b312-444a-a9da-0e426ed6aaf6","2029-02-28","buy-to-let","open",""
"Elderless","0598cccc-8bfc-4c7d-9965-f9d9993a910e","2029-12-17","buy-to-let","open",""
"Elderless","0598e93a-8a48-46e8-86f3-9a14ba11e70e","2030-09-29","buy-to-let","open",""
"Hidecreek","059bebfd-72d1-4a6f-a9a7-ee131c6fe42d","2027-08-30","buy-to-let","open",""
"Hidecreek","059c304c-3803-4934-9a8d-1f3d6b8e2f12","2028-10-26","buy-to-let","open",""
"Elderless","059dffde-0231-407f-b288-315d5af6e9aa","2025-06-10","buy-to-let","switched","2025-05-28"
"Roast Ham","05a1b58b-4094-4bb8-b5ab-6dd4185eb5b3","2025-05-31","buy-to-let","switched","2025-04-25"
"Elderless","05a2df99-0e6d-4ff0-a546-a081c10fb3a6","2026-06-13","buy-to-let","open",""
"Hidecreek","05a5b268-a658-45af-9d3b-fc541b2a4913","2025-11-06","buy-to-let","switched","2026-01-24"
"Elderless","05a65b83-2bb2-4a63-8655-df7aa50dcfbb","2029-02-22","buy-to-let","open",""
"Roast Ham","05adb233-77f4-4817-8cd9-c8e3befc4483","2025-07-31","owner-occupied","switched","2025-06-06"
"Elderless","05af15f1-238f-4c75-8695-e454bc7c40ed","2027-12-31","buy-to-let","open",""
"Roast Ham","05b04df9-efb8-4a47-b9bd-2d25630a96cc","2026-05-31","owner-occupied","open",""
"Hidecreek","05b4376a-61e2-4927-9e64-c8c3e9453745","2027-10-03","buy-to-let","open",""
"Roast Ham","05b5d72f-adb3-4ebb-b007-1b9278b850a5","2027-02-28","buy-to-let","open",""
"Elderless","05c2e8f1-556d-473e-9a5e-a06781672eed","2027-11-30","buy-to-let","open",""
"Elderless","05c2fd6c-713e-44c8-b960-d6e4a4d7ccdf","2026-09-30","owner-occupied","open",""
"Elderless","05c8c745-0ca6-4ec1-8035-46dc06130cea","2028-03-31","buy-to-let","open",""
"Hidecreek","05d0eb97-1643-474e-8f82-4b2889ca8452","2030-04-03","buy-to-let","open",""
"Roast Ham","05d371ee-4ec6-40f6-8779-b6e0af72ee8c","2028-08-31","buy-to-let","open",""
"Roast Ham","05d4b770-d6ea-45cb-a5d4-d7993c83e81c","2027-07-31","owner-occupied","open",""
"Elderless","05dca0b7-bbd0-4452-ad0e-e15877823d04","2027-04-30","buy-to-let","open",""
"Roast Ham","05de2c44-8300-43b2-8f60-272469969adc","2026-05-31","owner-occupied","open",""
"Elderless","05df9674-f59a-45dd-9392-f7c4917b118b","2026-05-31","owner-occupied","open",""
"Elderless","05e55b5f-8b20-4e6d-b6bc-073fccb571f3","2026-06-30","buy-to-let","switched","2026-03-17"
"Elderless","05eb3205-5653-4169-a765-d931c94e7f90","2027-12-17","buy-to-let","open",""
"Roast Ham","05ece1ed-b8ba-4b93-a949-466c9256fb1d","2027-10-31","owner-occupied","open",""
"Elderless","05eece55-1ff3-496e-a88d-fd2b59603cc2","2030-11-26","owner-occupied","open",""
"Elderless","05f1ed5b-59df-4821-8a00-1afe5b0c5671","2027-05-29","buy-to-let","open",""
"Roast Ham","05f37c54-362d-4793-95cd-4e031eb138b7","2027-03-31","buy-to-let","open",""
"Elderless","05f6eb4c-34f8-49ae-8cdb-df4a5ba8d538","2026-09-23","buy-to-let","open",""
"Elderless","05f95d77-f9e6-4d9f-9ac9-885781f2028c","2029-03-24","buy-to-let","open",""
"Elderless","05f9cf84-ca48-45da-a577-64d34fb1234a","2029-11-30","owner-occupied","open",""
"Roast Ham","05fa06e9-36a1-4bec-b884-130fdd8a5f78","2026-11-30","owner-occupied","open",""
"Elderless","05fa44b8-6398-4b82-9621-76d71825db46","2029-09-03","owner-occupied","open",""
"Elderless","05fcd462-b150-4bad-a928-84d2b8b0fd1e","2029-12-31","owner-occupied","open",""
"Elderless","05fcf1aa-b8c2-4686-a407-0e0f0a46b486","2028-11-30","buy-to-let","open",""
"Elderless","05fd289b-998b-44c9-864b-df6a5f8c0b5b","2027-07-31","buy-to-let","open",""
"Elderless","05fe7964-7bf3-4176-a8f6-56234c05de7a","2027-03-31","owner-occupied","open",""
"Elderless","06003e80-19ce-4a5d-973a-8dfe6efcc87d","2026-02-16","buy-to-let","switched","2026-02-16"
"Elderless","06067acb-547e-4f5e-bc2f-1d5a0e947282","2031-02-18","buy-to-let","open",""
"Roast Ham","060770c6-b449-4b3d-ad41-c1d5954465b5","2027-05-31","buy-to-let","redeemed","2023-11-18"
"Elderless","060b8126-85af-4b11-abbb-1aa03e5979a0","2027-07-31","buy-to-let","open",""
"Elderless","060fb187-2536-4ff9-91c6-3a85f1e09af5","2029-01-31","buy-to-let","open",""
"Elderless","0612acb5-7e56-4c90-874c-22ff13d53041","2027-12-22","buy-to-let","open",""
"Elderless","0614755b-16b8-49fd-bab5-e3c0c3229a9d","2029-01-31","owner-occupied","open",""
"Elderless","061616dc-bda3-4408-8767-ad07f61dcb1f","2027-12-07","buy-to-let","open",""
"Elderless","0616ebc1-fe13-4821-a9c8-7adb3031969d","2031-04-27","buy-to-let","open",""
"Roast Ham","0617c7b3-a3ae-412a-8dbf-a84f5ff79a40","2030-05-31","owner-occupied","open",""
"Roast Ham","0617e806-cb6c-42f2-b670-d69271749d49","2025-05-31","owner-occupied","switched","2025-05-30"
"Roast Ham","0618d915-9977-4f13-8540-71eaa4ce4530","2028-07-31","owner-occupied","open",""
"Roast Ham","061bc489-05ab-4bf4-9cee-89aad8193a9e","2025-09-30","buy-to-let","redeemed","2024-08-01"
"Elderless","061f2257-e121-4e7a-87dd-aead41f5f3d3","2027-10-13","buy-to-let","open",""
"Elderless","0620fae0-9c1f-4392-81c8-b6bb8a0d23ab","2027-11-14","buy-to-let","open",""
"Hidecreek","062216f4-c74e-41e0-bf13-b5bdbbc1dce2","2029-07-26","buy-to-let","redeemed","2026-03-13"
"Elderless","06275d99-0f0b-4b49-811a-cc0e65b7e80a","2025-11-30","buy-to-let","redeemed","2026-02-18"
"Elderless","0629013d-f9e7-43ce-ad3c-5a2f1e457a4a","2028-07-31","buy-to-let","open",""
"Elderless","0629eaf9-aae1-4b0f-9f9f-a016686b60bc","2027-05-28","buy-to-let","open",""
"Hidecreek","062b89f0-7bd3-4f15-a73e-7904eea1763d","2025-10-09","commercial-buy-to-let","redeemed","2025-11-01"
"Elderless","062bd3c8-824e-4c90-a409-c80a355296c6","2026-02-28","buy-to-let","switched","2026-02-17"
"California","062cb5b9-2b1b-4073-9b3b-5da63d9794fd","2030-06-30","buy-to-let","open",""
"Elderless","062f6d27-4604-4891-96cf-f69b7d49b76c","2028-04-15","buy-to-let","open",""
"Elderless","0635eb78-4539-4745-b66f-e01d50e072a5","2027-03-31","owner-occupied","open",""
"Roast Ham","0637fa64-4564-4806-b088-17073a04c55e","2026-10-31","owner-occupied","open",""
"Hidecreek","06385d62-31d5-4c9c-a668-6299df783b98","2027-07-28","buy-to-let","open",""
"Hidecreek","063ab135-fe01-4c5a-be9b-61bb1a555794","2027-10-17","buy-to-let","open",""
"Elderless","063b2c87-8493-43f7-8370-38fabd24c46e","2030-07-09","buy-to-let","open",""
"Elderless","063b7512-803c-4e5d-96db-0d2a511415f2","2031-04-15","owner-occupied","open",""
"Elderless","063c94f1-fc07-41e4-9e17-e0628ba9258e","2030-07-09","buy-to-let","open",""
"Roast Ham","063eb505-a24d-40e4-a04d-418a8bf6b380","2031-07-31","owner-occupied","open",""
"Roast Ham","0645928d-5140-4ab6-9f8d-202fb765bf15","2025-12-31","owner-occupied","redeemed","2023-11-25"
"Hidecreek","064a0023-f188-4efb-a70a-e92be42e9c1d","2026-04-07","buy-to-let","redeemed","2026-04-08"
"Elderless","064a03a5-5b46-43f7-ae46-3be385540083","2029-04-30","owner-occupied","redeemed","2025-03-25"
"Hidecreek","064eeb09-0225-4a3b-a452-3c839b365eaa","2027-06-06","buy-to-let","open",""
"Roast Ham","064f4c44-9fc3-4f7e-b864-0cb779cf42e4","2025-09-30","buy-to-let","redeemed","2025-10-02"
"Elderless","064ff6bc-346f-4767-8f7b-c71df47e29ef","2028-03-31","buy-to-let","open",""
"Hidecreek","06524ed7-f633-42c9-828a-c5694632c8e4","2027-09-02","buy-to-let","open",""
"Elderless","0657bf97-3535-4428-85a7-9fd7e77fd24e","2030-04-01","buy-to-let","redeemed","2026-02-04"
"Hidecreek","065ae632-7ab4-42a9-a072-1b688619c00d","2027-01-18","buy-to-let","open",""
"Roast Ham","065d3595-1794-48d3-af83-6d59513d6867","2027-11-30","buy-to-let","open",""
"Roast Ham","065df522-e66f-4c32-8173-115076a9f523","2027-07-31","buy-to-let","open",""
"Elderless","065f89a9-d069-427b-b854-3ebbaeac882b","2027-04-04","buy-to-let","open",""
"Elderless","06691f1b-4794-497a-8ff4-58b4366a60e1","2027-02-13","buy-to-let","open",""
"Elderless","066d8a3f-92bb-40af-baa7-a3715890cecb","2025-11-30","owner-occupied","redeemed","2026-01-21"
"Elderless","09875a21-901f-4c07-88b4-be7da63a1248","2026-12-22","buy-to-let","open",""
"Roast Ham","098d62de-351b-4757-904d-99686109dabe","2025-08-31","owner-occupied","redeemed","2025-08-13"
"Elderless","098f1548-65e8-4dd2-abfe-8ce9ad0048ce","2027-06-25","buy-to-let","open",""
"Roast Ham","09900b69-7132-4bc8-a7bf-00eb273a3c5f","2025-09-30","owner-occupied","switched","2025-08-20"
"Elderless","0992806b-962a-47d9-ab8f-bb93a5bb2868","2025-07-28","buy-to-let","switched","2025-07-10"
"Elderless","0993f63b-1497-4da2-be20-02cca600c9bd","2031-05-07","buy-to-let","open",""
"Roast Ham","099467ab-d0b4-4835-872d-06d1032305d7","2026-11-30","owner-occupied","open",""
"Elderless","0995241f-389d-484c-96c7-f06c343f7341","2030-06-09","owner-occupied","open",""
"Hidecreek","0997f1f7-3da7-49e6-b822-f1e7fba95bf3","2030-10-07","buy-to-let","open",""
"Roast Ham","0999f470-7447-409d-8f90-e1e1139828ee","2028-01-31","owner-occupied","open",""
"Elderless","099af3b1-2c7f-4413-94c3-fc82e29b1223","2029-02-01","buy-to-let","open",""
"Hidecreek","099b0183-2e38-480f-8aa7-8640b7cea4e7","2029-03-18","buy-to-let","open",""
"Elderless","099ddce6-1f36-4552-a2a8-0b40595ff0de","2027-10-11","buy-to-let","open",""
"Roast Ham","09a007fa-5f24-453e-b08c-78684d54c5b6","2028-01-31","owner-occupied","open",""
"Elderless","09a3664d-192a-4bf9-8630-d3f8edffcdf6","2028-04-30","buy-to-let","open",""
"Elderless","09a5ac23-3d47-41f0-9b50-c7e23799e5fa","2027-04-30","buy-to-let","open",""
"Hidecreek","09a69780-52fc-4117-982e-a7ea7fe7b3f4","2026-09-27","commercial-buy-to-let","open",""
"Roast Ham","09a831bd-af60-43ff-ad13-4d03065644a7","2030-06-30","owner-occupied","open",""
"Elderless","09a96485-3267-49e4-9a46-18caa0ddc69f","2030-11-27","buy-to-let","open",""
"Roast Ham","09b09c5a-29c9-404d-b9e7-17d5a86e2738","2025-07-31","owner-occupied","redeemed","2025-08-20"
"Roast Ham","09b1ae5e-f04d-4972-887d-0c3669695f7e","2027-11-30","owner-occupied","open",""
"Roast Ham","09b1e753-9ecd-4a56-8d18-30bf1a92eb93","2026-12-31","buy-to-let","open",""
"Elderless","09b2c975-2a4c-4a6a-a1a6-87917ae0db5d","2031-01-31","buy-to-let","open",""
"Elderless","09b36641-d8df-4522-9a74-26ef8d1ba226","2029-04-04","buy-to-let","open",""
"Hidecreek","09b3753b-198f-4d89-b2c2-5a2e615aae26","2029-05-09","buy-to-let","open",""
"Elderless","09b3c6f1-f31e-4bd0-b25c-8d237d0efa27","2026-04-07","buy-to-let","open",""
"Elderless","09b6ad65-631d-45a5-bf01-c10803ae7bb0","2027-07-12","buy-to-let","open",""
"Elderless","09b76c17-49f7-4dc4-bde4-04c74d5dfbba","2026-07-31","owner-occupied","open",""
"Roast Ham","09b7777b-f0ce-4449-8c35-e8ab5137ecc4","2029-05-31","owner-occupied","open",""
"Roast Ham","09b7c1b0-8140-4a9e-b0e3-6bbf956a6f53","2027-11-30","buy-to-let","open",""
"Elderless","09bd94cc-8a2d-4594-928b-b3349fd4ebd1","2027-11-29","buy-to-let","open",""
"Hidecreek","09c161a8-7e21-4de1-a0b4-ca39ca098fe8","2026-07-08","buy-to-let","open",""
"Elderless","09c290fb-4c43-4b89-b77f-fd2ded995c03","2027-04-29","buy-to-let","open",""
"Elderless","09c2d9c5-b2e6-444f-95a2-8cd15c296715","2027-05-31","buy-to-let","open",""
"Hidecreek","09c2f28c-5d07-47a4-bd32-4711cd31975a","2026-12-21","buy-to-let","open",""
"Elderless","09c85297-a1b9-48d5-8f24-38c449846283","2025-10-18","owner-occupied","switched","2025-09-06"
"Elderless","09c8aaa3-be24-4628-ade1-e53007a63e67","2028-11-28","buy-to-let","open",""
"Elderless","09c8ce26-a278-49f0-996e-9c0dec81d2be","2026-04-14","buy-to-let","switched","2026-02-24"
"Elderless","09c90320-4e68-4d78-aed9-a92773bce634","2028-02-01","buy-to-let","open",""
"Roast Ham","09c934ad-5fe6-48ac-921d-2d169ebf1e97","2027-06-30","owner-occupied","redeemed","2026-03-06"
"Hidecreek","09c95c7b-273c-49c0-bf5e-a10f22b0650e","2027-09-09","commercial-buy-to-let","open",""
"Elderless","09c98b0a-13f9-4c60-b9ce-15b9c78ac3bb","2027-07-31","buy-to-let","open",""
"Elderless","09c9c85f-19f2-42ae-a485-9dfdf6da406f","2030-01-31","owner-occupied","open",""
"Roast Ham","09cd0097-9f0c-428f-811d-b59a82005c48","2030-01-31","owner-occupied","open",""
"Elderless","09ce07ca-4dc9-4d85-91d0-3e6ba84b805a","2026-03-31","buy-to-let","switched","2026-02-27"
"Elderless","09cf28dc-2b90-4153-91d0-ac0cd890c1fc","2028-11-16","buy-to-let","open",""
"Elderless","09d1e53a-11f1-472b-9300-f776f8693dba","2028-02-18","buy-to-let","open",""
"Roast Ham","09d394b7-8ef4-4e7a-aade-4cdb288df612","2026-08-31","owner-occupied","open",""
"Roast Ham","09d43b0d-befb-488f-93bc-b16294f6ddca","2025-10-31","owner-occupied","open",""
